order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year,delivery_days,profit_status,month
ES-2011-2205486,2011-02-01,2011-02-07,Standard Class,ionia mcgrath,consumer,north rhine-westphalia,germany,eu,central,OFF-BI-10001717,office supplies,binders,"avery hole reinforcements, durable",12,2,0.0,4.2,0.93,medium,2011,6,profit,February
US-2011-118892,2011-02-01,2011-02-06,Standard Class,dave hallsten,corporate,panama,panama,latam,central,OFF-BI-10000719,office supplies,binders,"wilson jones hole reinforcements, clear",10,6,0.4,-0.984,0.81,medium,2011,5,loss,February
IN-2011-56990,2011-02-02,2011-02-05,First Class,erin smith,corporate,henan,china,apac,north asia,FUR-BO-10003913,furniture,bookcases,"safco stackable bookrack, pine","1,052",7,0.0,105.21,154.4,medium,2011,3,profit,February
ES-2011-1640672,2011-02-02,2011-02-05,First Class,ken heidel,corporate,saxony,germany,eu,central,TEC-PH-10001432,technology,phones,"motorola signal booster, cordless",584,8,0.5,-58.56,109.14,high,2011,3,loss,February
IT-2011-1877466,2011-02-02,2011-02-06,Standard Class,evan henry,consumer,champagne-ardenne,france,eu,central,TEC-CO-10000660,technology,copiers,"hewlett copy machine, color",550,6,0.65,-235.773,96.84,high,2011,4,loss,February
IN-2011-56990,2011-02-02,2011-02-05,First Class,erin smith,corporate,henan,china,apac,north asia,OFF-ST-10000362,office supplies,storage,"eldon file cart, blue",381,3,0.0,102.78,88.42,medium,2011,3,profit,February
ES-2011-2511634,2011-02-02,2011-02-06,Second Class,ed braxton,corporate,andalusía,spain,eu,south,TEC-PH-10000800,technology,phones,"cisco smart phone, full size",587,1,0.1,104.412,78.0,high,2011,4,profit,February
IT-2011-4488946,2011-02-02,2011-02-02,Same Day,ellis ballard,corporate,bavaria,germany,eu,central,TEC-CO-10004042,technology,copiers,"brother wireless fax, laser",379,1,0.0,140.13,71.57,high,2011,0,profit,February
IN-2011-56990,2011-02-02,2011-02-05,First Class,erin smith,corporate,henan,china,apac,north asia,FUR-TA-10000665,furniture,tables,"bevis computer table, fully assembled",692,2,0.3,-207.732,70.94,medium,2011,3,loss,February
CA-2011-140795,2011-02-02,2011-02-04,First Class,bradley drucker,consumer,wisconsin,united states,us,central,TEC-AC-10001432,technology,accessories,enermax aurora lite keyboard,469,6,0.0,206.316,66.88,high,2011,2,profit,February
ES-2011-3188488,2011-02-02,2011-02-07,Second Class,ken lonsdale,consumer,catalonia,spain,eu,south,FUR-BO-10000967,furniture,bookcases,"ikea library with doors, pine",729,2,0.0,240.72,56.01,medium,2011,5,profit,February
ES-2011-3642330,2011-02-02,2011-02-04,First Class,jill matthias,consumer,england,united kingdom,eu,north,TEC-PH-10004614,technology,phones,"cisco headset, full size",162,2,0.1,43.014,49.6,high,2011,2,profit,February
ID-2011-60882,2011-02-02,2011-02-04,Second Class,giulietta dortch,corporate,bangkok,thailand,apac,southeast asia,FUR-CH-10003950,furniture,chairs,"novimex executive leather armchair, black",334,1,0.27,-109.9365,46.3,medium,2011,2,loss,February
IT-2011-4488946,2011-02-02,2011-02-02,Same Day,ellis ballard,corporate,bavaria,germany,eu,central,OFF-ST-10000095,office supplies,storage,"fellowes file cart, industrial",248,2,0.1,8.262,35.68,high,2011,0,profit,February
IN-2011-56990,2011-02-02,2011-02-05,First Class,erin smith,corporate,henan,china,apac,north asia,TEC-MA-10002874,technology,machines,"epson receipt printer, wireless",468,4,0.0,112.32,26.59,medium,2011,3,profit,February
ES-2011-3188488,2011-02-02,2011-02-07,Second Class,ken lonsdale,consumer,catalonia,spain,eu,south,FUR-CH-10000488,furniture,chairs,"safco steel folding chair, black",266,4,0.2,23.256,23.69,medium,2011,5,profit,February
ES-2011-1640672,2011-02-02,2011-02-05,First Class,ken heidel,corporate,saxony,germany,eu,central,TEC-CO-10003534,technology,copiers,"hp fax and copier, digital",86,1,0.5,-0.015,16.56,high,2011,3,loss,February
ID-2011-60882,2011-02-02,2011-02-04,Second Class,giulietta dortch,corporate,bangkok,thailand,apac,southeast asia,OFF-AR-10003554,office supplies,art,"stanley canvas, blue",105,4,0.47,-47.5236,13.49,medium,2011,2,loss,February
IT-2011-1877466,2011-02-02,2011-02-06,Standard Class,evan henry,consumer,champagne-ardenne,france,eu,central,TEC-MA-10003198,technology,machines,"konica phone, white",89,3,0.65,-76.14,12.91,high,2011,4,loss,February
IT-2011-1877466,2011-02-02,2011-02-06,Standard Class,evan henry,consumer,champagne-ardenne,france,eu,central,OFF-PA-10003899,office supplies,paper,"sandisk memo slips, multicolor",46,5,0.5,-41.475,6.72,high,2011,4,loss,February
IT-2011-1877466,2011-02-02,2011-02-06,Standard Class,evan henry,consumer,champagne-ardenne,france,eu,central,TEC-AC-10001564,technology,accessories,"logitech numeric keypad, erganomic",44,2,0.5,-7.95,6.24,high,2011,4,loss,February
ES-2011-2734651,2011-02-02,2011-02-04,First Class,lori olson,corporate,valenciana,spain,eu,south,OFF-AR-10003247,office supplies,art,"boston highlighters, water color",44,2,0.0,7.92,6.18,high,2011,2,profit,February
ES-2011-3188488,2011-02-02,2011-02-07,Second Class,ken lonsdale,consumer,catalonia,spain,eu,south,OFF-AR-10001461,office supplies,art,"bic canvas, water color",57,1,0.0,0.54,5.96,medium,2011,5,profit,February
ES-2011-3188488,2011-02-02,2011-02-07,Second Class,ken lonsdale,consumer,catalonia,spain,eu,south,OFF-AR-10000584,office supplies,art,"sanford pencil sharpener, water color",116,4,0.0,12.72,4.7,medium,2011,5,profit,February
ES-2011-2511634,2011-02-02,2011-02-06,Second Class,ed braxton,corporate,andalusía,spain,eu,south,OFF-SU-10001657,office supplies,supplies,"acme box cutter, high speed",38,1,0.0,18.12,4.16,high,2011,4,profit,February
IN-2011-56990,2011-02-02,2011-02-05,First Class,erin smith,corporate,henan,china,apac,north asia,OFF-AR-10000387,office supplies,art,"sanford highlighters, water color",95,5,0.0,42.45,4.14,medium,2011,3,profit,February
ES-2011-1640672,2011-02-02,2011-02-05,First Class,ken heidel,corporate,saxony,germany,eu,central,OFF-PA-10000908,office supplies,paper,"xerox note cards, premium",13,1,0.5,-7.935,1.83,high,2011,3,loss,February
ID-2011-60882,2011-02-02,2011-02-04,Second Class,giulietta dortch,corporate,bangkok,thailand,apac,southeast asia,OFF-LA-10000950,office supplies,labels,"avery color coded labels, 5000 label set",44,6,0.47,-26.3376,1.78,medium,2011,2,loss,February
IN-2011-35857,2011-02-02,2011-02-07,Standard Class,duane noonan,consumer,new south wales,australia,apac,oceania,FUR-FU-10001507,furniture,furnishings,"rubbermaid light bulb, duo pack",34,2,0.1,7.92,1.77,medium,2011,5,profit,February
IT-2011-5645183,2011-02-03,2011-02-05,Second Class,max ludwig,home office,uppsala,sweden,eu,north,OFF-AR-10003377,office supplies,art,"boston pencil sharpener, easy-erase",91,6,0.5,-61.65,6.64,medium,2011,2,loss,February
CA-2011-123400,2011-02-03,2011-02-10,Standard Class,eric barreto,consumer,florida,united states,us,south,TEC-PH-10002890,technology,phones,at&t 17929 lendline telephone,181,5,0.2,13.572,4.99,medium,2011,7,profit,February
NI-2011-7970,2011-02-03,2011-02-07,Standard Class,dean braden,consumer,lagos,nigeria,africa,africa,TEC-ENE-10002254,technology,accessories,"enermax keyboard, programmable",25,1,0.7,-22.962,3.34,high,2011,4,loss,February
IN-2011-35654,2011-02-03,2011-02-08,Standard Class,theresa swint,corporate,guizhou,china,apac,north asia,OFF-FA-10002011,office supplies,fasteners,"oic push pins, bulk pack",30,2,0.0,5.64,3.13,medium,2011,5,profit,February
CA-2011-123400,2011-02-03,2011-02-10,Standard Class,eric barreto,consumer,florida,united states,us,south,OFF-BI-10000666,office supplies,binders,surelock post binders,18,2,0.7,-12.224,1.66,medium,2011,7,loss,February
AO-2011-1710,2011-02-03,2011-02-10,Standard Class,shaun weien,consumer,luanda,angola,africa,africa,OFF-WIL-10001889,office supplies,binders,"wilson jones hole reinforcements, economy",9,2,0.0,4.5,0.8,low,2011,7,profit,February
CA-2011-139857,2011-02-03,2011-02-07,Standard Class,cynthia delaney,home office,california,united states,us,west,OFF-FA-10001843,office supplies,fasteners,staples,12,5,0.0,5.8045,0.29,medium,2011,4,profit,February
IN-2011-80167,2011-02-04,2011-02-07,First Class,christopher conant,consumer,wellington,new zealand,apac,oceania,TEC-AC-10000212,technology,accessories,"sandisk memory card, erganomic",441,4,0.0,39.6,66.08,medium,2011,3,profit,February
IN-2011-80167,2011-02-04,2011-02-07,First Class,christopher conant,consumer,wellington,new zealand,apac,oceania,OFF-AP-10003524,office supplies,appliances,"breville blender, black",884,10,0.0,70.5,42.0,medium,2011,3,profit,February
SF-2011-2090,2011-02-04,2011-02-09,Second Class,tom stivers,corporate,gauteng,south africa,africa,africa,TEC-EPS-10002212,technology,machines,"epson receipt printer, white",115,1,0.0,49.62,20.22,medium,2011,5,profit,February
ES-2011-3354251,2011-02-04,2011-02-08,Standard Class,dorothy dickinson,consumer,provence-alpes-côte d'azur,france,eu,central,OFF-ST-10003414,office supplies,storage,"tenex shelving, industrial",149,3,0.1,14.868,14.97,medium,2011,4,profit,February
CA-2011-111059,2011-02-04,2011-02-07,Second Class,tom boeckenhauer,consumer,washington,united states,us,west,OFF-BI-10004593,office supplies,binders,ibico laser imprintable binding system covers,84,2,0.2,27.248,8.82,high,2011,3,profit,February
SF-2011-2090,2011-02-04,2011-02-09,Second Class,tom stivers,corporate,gauteng,south africa,africa,africa,OFF-WIL-10002772,office supplies,binders,"wilson jones 3-hole punch, durable",59,2,0.0,12.36,6.06,medium,2011,5,profit,February
ES-2011-1374122,2011-02-04,2011-02-08,Standard Class,brad thomas,home office,rhône-alpes,france,eu,central,OFF-AR-10000491,office supplies,art,"binney & smith pens, water color",30,2,0.0,10.86,3.76,high,2011,4,profit,February
ES-2011-1374122,2011-02-04,2011-02-08,Standard Class,brad thomas,home office,rhône-alpes,france,eu,central,OFF-LA-10003390,office supplies,labels,"harbour creations file folder labels, 5000 label set",27,3,0.0,5.94,3.33,high,2011,4,profit,February
CA-2011-111059,2011-02-04,2011-02-07,Second Class,tom boeckenhauer,consumer,washington,united states,us,west,OFF-BI-10002827,office supplies,binders,avery durable poly binders,13,3,0.2,4.3134,2.26,high,2011,3,profit,February
SF-2011-2090,2011-02-04,2011-02-09,Second Class,tom stivers,corporate,gauteng,south africa,africa,africa,FUR-ADV-10000847,furniture,furnishings,"advantus stacking tray, black",53,2,0.0,14.76,1.77,medium,2011,5,profit,February
NI-2011-8350,2011-02-04,2011-02-09,Second Class,ann steele,home office,lagos,nigeria,africa,africa,OFF-SAN-10001128,office supplies,art,"sanford pens, easy-erase",7,2,0.7,-10.698,0.35,medium,2011,5,loss,February
SF-2011-2090,2011-02-04,2011-02-09,Second Class,tom stivers,corporate,gauteng,south africa,africa,africa,OFF-AVE-10004512,office supplies,binders,"avery hole reinforcements, economy",4,1,0.0,0.0,0.19,medium,2011,5,loss,February
TU-2011-7850,2011-02-05,2011-02-12,Standard Class,anthony witt,consumer,gaziantep,turkey,emea,emea,FUR-HAR-10002223,furniture,chairs,"harbour creations chairmat, set of two",59,2,0.6,-69.84,4.77,low,2011,7,loss,February
CA-2011-104808,2011-02-05,2011-02-09,Second Class,mark haberlin,corporate,california,united states,us,west,OFF-BI-10003676,office supplies,binders,"gbc standard recycled report covers, clear plastic sheets",17,2,0.2,6.0368,3.37,high,2011,4,profit,February
CA-2011-107181,2011-02-05,2011-02-09,Standard Class,deborah brumfield,home office,california,united states,us,west,OFF-PA-10000350,office supplies,paper,"message book, standard line ""while you were out"", 5 1/2"" x 4"", 200 sets/book",34,4,0.0,16.0928,3.16,high,2011,4,profit,February
CA-2011-107181,2011-02-05,2011-02-09,Standard Class,deborah brumfield,home office,california,united states,us,west,OFF-BI-10004230,office supplies,binders,gbc recycled grain textured covers,83,3,0.2,29.0136,2.55,high,2011,4,profit,February
TU-2011-7850,2011-02-05,2011-02-12,Standard Class,anthony witt,consumer,gaziantep,turkey,emea,emea,OFF-SME-10004247,office supplies,storage,"smead shelving, single width",20,1,0.6,-7.356,2.22,low,2011,7,loss,February
TU-2011-7850,2011-02-05,2011-02-12,Standard Class,anthony witt,consumer,gaziantep,turkey,emea,emea,FUR-ADV-10003326,furniture,furnishings,"advantus light bulb, black",8,1,0.6,-2.622,0.55,low,2011,7,loss,February
TU-2011-6800,2011-02-06,2011-02-10,Second Class,justin mackendrick,consumer,aydin,turkey,emea,emea,OFF-SME-10002467,office supplies,labels,"smead round labels, alphabetical",3,1,0.6,-2.352,0.23,medium,2011,4,loss,February
CA-2011-131905,2011-02-07,2011-02-10,First Class,neil ducich,corporate,virginia,united states,us,south,TEC-PH-10001615,technology,phones,at&t cl82213,145,5,0.0,42.0355,33.51,medium,2011,3,profit,February
IN-2011-67021,2011-02-07,2011-02-12,Second Class,natalie webber,consumer,sarawak,malaysia,apac,southeast asia,OFF-ST-10004871,office supplies,storage,"rogers trays, blue",185,3,0.0,48.06,25.86,medium,2011,5,profit,February
CA-2011-131905,2011-02-07,2011-02-10,First Class,neil ducich,corporate,virginia,united states,us,south,TEC-PH-10003645,technology,phones,aastra 57i voip phone,162,1,0.0,42.0186,25.28,medium,2011,3,profit,February
ES-2011-2367994,2011-02-07,2011-02-11,Standard Class,susan mackendrick,consumer,nord-pas-de-calais,france,eu,central,TEC-MA-10003986,technology,machines,"konica receipt printer, wireless",208,2,0.15,12.225,10.45,high,2011,4,profit,February
ES-2011-2367994,2011-02-07,2011-02-11,Standard Class,susan mackendrick,consumer,nord-pas-de-calais,france,eu,central,OFF-AR-10001607,office supplies,art,"stanley pencil sharpener, water color",112,4,0.0,4.44,9.87,high,2011,4,profit,February
ES-2011-2367994,2011-02-07,2011-02-11,Standard Class,susan mackendrick,consumer,nord-pas-de-calais,france,eu,central,OFF-BI-10000368,office supplies,binders,"avery binder covers, durable",50,4,0.0,6.48,6.93,high,2011,4,profit,February
ID-2011-85396,2011-02-07,2011-02-12,Standard Class,scott williamson,consumer,auckland,new zealand,apac,oceania,TEC-CO-10003561,technology,copiers,"sharp copy machine, color",285,2,0.4,-104.58,4.54,medium,2011,5,loss,February
ES-2011-2857462,2011-02-07,2011-02-12,Standard Class,george bell,corporate,provence-alpes-côte d'azur,france,eu,central,OFF-LA-10003969,office supplies,labels,"novimex legal exhibit labels, laser printer compatible",31,3,0.0,10.62,3.58,high,2011,5,profit,February
CA-2011-131905,2011-02-07,2011-02-10,First Class,neil ducich,corporate,virginia,united states,us,south,OFF-LA-10002787,office supplies,labels,avery 480,15,4,0.0,7.2,2.27,medium,2011,3,profit,February
CA-2011-108182,2011-02-07,2011-02-11,Second Class,delfina latchford,consumer,illinois,united states,us,central,OFF-BI-10001196,office supplies,binders,"avery flip-chart easel binder, black",9,2,0.8,-14.7708,0.51,medium,2011,4,loss,February
US-2011-169390,2011-02-08,2011-02-11,Second Class,chris selesnick,corporate,new york,united states,us,east,OFF-ST-10001558,office supplies,storage,acco perma 4000 stacking storage drawers,65,4,0.0,9.744,19.07,critical,2011,3,profit,February
ES-2011-5045844,2011-02-08,2011-02-12,Standard Class,edward becker,corporate,alsace,france,eu,central,OFF-BI-10000815,office supplies,binders,"ibico 3-hole punch, durable",160,5,0.0,59.1,14.79,medium,2011,4,profit,February
MX-2011-137064,2011-02-09,2011-02-11,Second Class,tom prescott,consumer,sancti spíritus,cuba,latam,caribbean,FUR-CH-10004095,furniture,chairs,"safco executive leather armchair, adjustable",619,2,0.0,235.04,107.68,high,2011,2,profit,February
MX-2011-117709,2011-02-09,2011-02-09,Same Day,shui tom,consumer,granma,cuba,latam,caribbean,TEC-PH-10001264,technology,phones,"cisco signal booster, voip",405,4,0.0,52.64,53.53,medium,2011,0,profit,February
ES-2011-4342226,2011-02-09,2011-02-09,Same Day,clay ludtke,consumer,hesse,germany,eu,central,OFF-AR-10001898,office supplies,art,"binney & smith pencil sharpener, fluorescent",133,5,0.0,5.25,51.62,critical,2011,0,profit,February
MX-2011-137064,2011-02-09,2011-02-11,Second Class,tom prescott,consumer,sancti spíritus,cuba,latam,caribbean,OFF-AP-10001682,office supplies,appliances,"hamilton beach blender, black",423,9,0.0,88.74,35.9,high,2011,2,profit,February
ES-2011-4342226,2011-02-09,2011-02-09,Same Day,clay ludtke,consumer,hesse,germany,eu,central,OFF-BI-10002799,office supplies,binders,"cardinal binder covers, clear",80,7,0.0,20.79,23.0,critical,2011,0,profit,February
CA-2011-125759,2011-02-09,2011-02-10,First Class,nathan mautz,home office,nevada,united states,us,west,FUR-FU-10002111,furniture,furnishings,"master caster door stop, large brown",15,2,0.0,5.5328,1.57,medium,2011,1,profit,February
IT-2011-1181278,2011-02-10,2011-02-10,Same Day,paul lucas,home office,lower saxony,germany,eu,central,OFF-ST-10001554,office supplies,storage,"tenex file cart, industrial",215,4,0.6,-220.032,60.85,high,2011,0,loss,February
IT-2011-1181278,2011-02-10,2011-02-10,Same Day,paul lucas,home office,lower saxony,germany,eu,central,OFF-BI-10000894,office supplies,binders,"avery binder covers, clear",26,5,0.5,-14.325,8.95,high,2011,0,loss,February
CA-2011-1800,2011-03-01,2011-03-04,First Class,tom prescott,consumer,ontario,canada,canada,canada,OFF-FEL-10001405,office supplies,storage,"fellowes file cart, industrial",551,4,0.0,71.64,164.36,high,2011,3,profit,March
ES-2011-1705541,2011-03-01,2011-03-06,Standard Class,todd sumrall,corporate,england,united kingdom,eu,north,FUR-BO-10000259,furniture,bookcases,"safco classic bookcase, traditional","1,314",3,0.0,341.73,150.4,high,2011,5,profit,March
